,Model_Name,Enocding_Type,Clustering_Algorithm,Clusters,Silhouette_Score,Survival_Pval,Cluster_score
7,L3SGConv,pnmf,PAM,4,0.5999836325645447,0.6844447975499888,0.020369163064052568
8,L3SGConv,pnmf,PAM,5,0.6053709387779236,0.6820022346685929,0.008881753195101792
9,L3SGConv,pnmf,PAM,6,0.6087128520011902,0.643251943827415,0.007787578531305392
10,L3SGConv,pnmf,COMMONNN,4,0.15730920896849565,0.02694052312928042,0.002168298298844607
11,L3SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,2,0.7704369213529184,0.06646387375096988,0.1021888541451723
12,L3SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,3,0.5985902076387144,0.1789234923993497,0.07059327644106354
13,L3SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,4,0.605708988833426,0.32369237993118843,0.012771313366907204
14,L3SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,5,0.550515564830264,0.4496453000529157,0.010939291034587637
15,L3SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,6,0.5658663901355343,0.5824416323817524,0.007623392831318428
16,L3SGConv,pnmf,BRICH,2,0.7778594493865967,0.17768807301306314,0.04190409676036888
17,L3SGConv,pnmf,BRICH,3,0.7421240210533142,0.26312517942735314,0.028265635682123577
18,L3SGConv,pnmf,BRICH,4,0.7499451637268066,0.4453060268050385,0.008995425922914035
19,L3SGConv,pnmf,BRICH,5,0.6605915427207947,0.600715865510177,0.008032898471266195
20,L3SGConv,pnmf,BRICH,6,0.6604164838790894,0.7386562043298182,0.002522674216632619
21,L3SGConv,pnmf,DBSCAN,2,0.7740377246650259,0.3508018335204909,0.019523499626990046
22,L3SGConv,pnmf,MEANSHIFT,5,0.7352448321385342,0.7691010657253331,0.00263281539608073
23,L3SGConv,pnmf,SPECTRAL_CLUSTERING,2,0.7730442622916794,0.4087124349668855,0.12847415120394914
24,L3SGConv,pnmf,SPECTRAL_CLUSTERING,3,0.27458375723411915,0.6934590159070386,0.025715896351002986
25,L3SGConv,pnmf,SPECTRAL_CLUSTERING,4,0.007974819699865,0.8494490347954224,0.003449553692644766
26,L3SGConv,pnmf,SPECTRAL_CLUSTERING,5,0.0023107468437351406,0.01179715004844005,0.00184877481876718
27,L3SGConv,pnmf,SPECTRAL_CLUSTERING,6,0.12153233781763989,0.02281305324541575,0.0009884913625814833
28,L3SGConv,pnmf,GAUSSIAN_MIXTURE,2,0.6865025681985816,0.4998625248303432,0.17980666973540102
29,L3SGConv,pnmf,GAUSSIAN_MIXTURE,3,0.6787234124823581,0.48013869443962265,0.03851745697188052
30,L3SGConv,pnmf,GAUSSIAN_MIXTURE,4,0.5493896584554495,0.6064606433925144,0.029789866634691114
31,L3SGConv,pnmf,GAUSSIAN_MIXTURE,5,0.48267896102705493,0.6629058106212661,0.018727761372836816
32,L3SGConv,pnmf,GAUSSIAN_MIXTURE,6,0.46229286311328605,0.4546318231130497,0.014857798965744585
0,L3SGConv,gnmf,KMEANS,2,0.5338486246931657,0.23866484273067146,0.18996523864700562
1,L3SGConv,gnmf,KMEANS,3,0.5706877195744816,0.40910140391814076,0.08365295936915208
2,L3SGConv,gnmf,KMEANS,4,0.5299612802768847,0.724850992462023,0.03237063785765714
3,L3SGConv,gnmf,KMEANS,5,0.5552369499346089,0.8439259831917898,0.018529907216770503
4,L3SGConv,gnmf,KMEANS,6,0.5216440031360965,0.816473867324315,0.014871251920506144
5,L3SGConv,gnmf,PAM,2,0.4255422055721283,0.9470951239399263,0.2045681814574372
6,L3SGConv,gnmf,PAM,3,0.3885360658168793,0.8517796954540171,0.050696191085953315
7,L3SGConv,gnmf,PAM,4,0.4436797797679901,0.4411916762224445,0.0573088988104664
8,L3SGConv,gnmf,PAM,5,0.49056339263916016,0.5137069745618507,0.022957165011255214
9,L3SGConv,gnmf,PAM,6,0.5299570560455322,0.8591615656784244,0.017955978868456582
10,L3SGConv,gnmf,COMMONNN,37,0.0560731133989509,0.1427449256265548,0.00031479812669162575
11,L3SGConv,gnmf,AFFINITY_PROPAGATION,14,0.5412908792495728,0.9510833900664311,0.00258821346772881
12,L3SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,2,0.546010066066659,0.30941283667173913,0.17552102347581786
13,L3SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,3,0.5564652027987689,0.5210969973972471,0.09399260962193523
14,L3SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,4,0.5606029829269835,0.722886266466914,0.023401077754600475
15,L3SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,5,0.5617828865393422,0.8564802645082438,0.015014052554454893
16,L3SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,6,0.4770372007817932,0.9253439787862194,0.013841915092141902
17,L3SGConv,gnmf,BRICH,2,0.5763423442840576,0.5850775036040701,0.11710925223409153
18,L3SGConv,gnmf,BRICH,3,0.5588592290878296,0.8596972670770437,0.023704811652414857
19,L3SGConv,gnmf,BRICH,4,0.400814026594162,0.9432761660519156,0.021821266004864157
20,L3SGConv,gnmf,BRICH,5,0.38684770464897156,0.9827542198535268,0.01227107487568042
21,L3SGConv,gnmf,BRICH,6,0.43338873982429504,0.9950665979848569,0.01105598628610994
22,L3SGConv,gnmf,DBSCAN,3,-0.0048617228792241915,0.32887753143537635,0.0677898918739964
23,L3SGConv,gnmf,MEANSHIFT,2,0.5544295965554171,0.7600196169476973,0.06657037189885874
24,L3SGConv,gnmf,SPECTRAL_CLUSTERING,2,0.5224561937979523,0.3645273473436603,0.19752067427501152
25,L3SGConv,gnmf,SPECTRAL_CLUSTERING,3,0.5354206490262475,0.6071382979014369,0.035538947769122316
26,L3SGConv,gnmf,SPECTRAL_CLUSTERING,4,0.07175680715050142,0.6250438732758767,0.026336696857386023
27,L3SGConv,gnmf,SPECTRAL_CLUSTERING,5,-0.2515422133574557,0.656236498433459,0.0034654945493976432
28,L3SGConv,gnmf,SPECTRAL_CLUSTERING,6,-0.250385051407024,0.5626331838706975,0.0018519009678196448
29,L3SGConv,gnmf,GAUSSIAN_MIXTURE,2,0.014877725835146044,0.32094922254860203,0.16190219202869796
30,L3SGConv,gnmf,GAUSSIAN_MIXTURE,3,0.10768013388990354,0.7364514871553056,0.050367093498914044
31,L3SGConv,gnmf,GAUSSIAN_MIXTURE,4,0.00022192847832685052,0.9014551753649652,0.03261784997080444
32,L3SGConv,gnmf,GAUSSIAN_MIXTURE,5,0.012892681181980722,0.8509149359020659,0.010922173335795368
33,L3SGConv,gnmf,GAUSSIAN_MIXTURE,6,-0.181306259175764,0.7148881122431017,0.009929845017302161
0,L2SGConv,final,KMEANS,2,0.7329379140238338,0.15835852834463662,0.11123632958207012
1,L2SGConv,final,KMEANS,3,0.6342131554172679,0.7940595835432783,0.03703032182646659
2,L2SGConv,final,KMEANS,4,0.6428709827054935,0.016126013144187972,0.006409624249283337
3,L2SGConv,final,KMEANS,5,0.5206769257549109,0.018075572660806307,0.005926592622627369
4,L2SGConv,final,KMEANS,6,0.40997351844552815,0.015025160074617955,0.005566601114492139
5,L2SGConv,final,PAM,2,0.7585998773574829,0.0987320218055568,0.12847415120394914
6,L2SGConv,final,PAM,3,0.7340240478515625,0.3262388961664667,0.017237814670810953
7,L2SGConv,final,PAM,4,0.6171526312828064,0.4075787953786957,0.012876271435335655
8,L2SGConv,final,PAM,5,0.5343316793441772,0.1257212078404055,0.011299604302476915
9,L2SGConv,final,PAM,6,0.5062513947486877,0.4967570251893152,0.01079027981007024
10,L2SGConv,final,COMMONNN,2,-0.36372145913742565,0.8281743526244677,0.023332962968841763
11,L2SGConv,final,AGGLOMERATIVE_CLUSTERING,2,0.699999433242381,0.6031916905759784,0.13396612752178536
12,L2SGConv,final,AGGLOMERATIVE_CLUSTERING,3,0.6233161638426052,0.6610205988142097,0.036582590761162055
13,L2SGConv,final,AGGLOMERATIVE_CLUSTERING,4,0.63265372817445,0.01284745161435753,0.006448431196450671
14,L2SGConv,final,AGGLOMERATIVE_CLUSTERING,5,0.48705245235521,0.023846514372123654,0.006235299370236947
15,L2SGConv,final,AGGLOMERATIVE_CLUSTERING,6,0.488350280999994,0.04655857747855001,0.004636993318979111
16,L2SGConv,final,BRICH,2,0.7643140554428101,0.11304756914200562,0.12285519277471785
17,L2SGConv,final,BRICH,3,0.7549009323120117,0.14883969577615344,0.013935108574345222
18,L2SGConv,final,BRICH,4,0.6781894564628601,0.2601792783042543,0.010494011702043282
19,L2SGConv,final,BRICH,5,0.6082702875137329,0.39999103102429734,0.009737963760863432
20,L2SGConv,final,BRICH,6,0.6096515655517578,0.5429989879142952,0.006496176407279326
21,L2SGConv,final,DBSCAN,2,-0.3140508480798448,0.5460612788399666,0.049110331582038376
22,L2SGConv,final,MEANSHIFT,21,0.5326543707898526,0.0065345719633367015,0.00026551618459847614
23,L2SGConv,final,SPECTRAL_CLUSTERING,2,0.8168997153242579,0.0035138969588393116,0.007904636434342312
24,L2SGConv,final,SPECTRAL_CLUSTERING,3,0.7437314310101032,0.0069580304359235364,0.0064752277571429855
25,L2SGConv,final,SPECTRAL_CLUSTERING,4,0.7232021106812264,0.019119699330033085,0.0024454611222628664
26,L2SGConv,final,SPECTRAL_CLUSTERING,5,0.716014008575366,0.04261693823047373,0.0018075289204627276
27,L2SGConv,final,SPECTRAL_CLUSTERING,6,0.6669362526855774,0.08610375131046093,0.001590940366587567
28,L2SGConv,final,GAUSSIAN_MIXTURE,2,0.7329379140238338,0.15835852834463662,0.11123632958207012
29,L2SGConv,final,GAUSSIAN_MIXTURE,3,0.6293531711437302,0.8218141423123579,0.03744791668524185
30,L2SGConv,final,GAUSSIAN_MIXTURE,4,0.6428709827054935,0.016126013144187972,0.006409624249283337
31,L2SGConv,final,GAUSSIAN_MIXTURE,5,0.5206769257549109,0.018075572660806307,0.005926592622627369
32,L2SGConv,final,GAUSSIAN_MIXTURE,6,0.5027994503364855,0.032176180362311416,0.004824716391608236
0,L2SGConv,alsnmf,KMEANS,2,0.7773260092112222,0.11304756914200562,0.12285519277471785
1,L2SGConv,alsnmf,KMEANS,3,0.7300963865238294,0.36988879818622705,0.03003308522803576
2,L2SGConv,alsnmf,KMEANS,4,0.6828667280330196,0.26194335547543884,0.014871234263624173
3,L2SGConv,alsnmf,KMEANS,5,0.6354840426360302,0.4070179981935984,0.01243255224277245
4,L2SGConv,alsnmf,KMEANS,6,0.639033089238518,0.44686193071642655,0.007533521041484888
5,L2SGConv,alsnmf,PAM,2,0.7144309282302856,0.17533023009118429,0.1496801638069237
6,L2SGConv,alsnmf,PAM,3,0.6564597487449646,0.3052835772680989,0.07522150205149551
7,L2SGConv,alsnmf,PAM,4,0.557129442691803,0.22657151827360078,0.049958059477082775
8,L2SGConv,alsnmf,PAM,5,0.5768455862998962,0.5118488477967463,0.029366197133346907
9,L2SGConv,alsnmf,PAM,6,0.5683873295783997,0.40264257065558434,0.010395877042695192
10,L2SGConv,alsnmf,COMMONNN,15,0.36414211195167145,0.14740647184296027,0.0007754348391651861
11,L2SGConv,alsnmf,AFFINITY_PROPAGATION,11,0.607571005821228,0.44179406578941105,0.004808284347147285
12,L2SGConv,alsnmf,AGGLOMERATIVE_CLUSTERING,2,0.7731562938819222,0.13298843578302127,0.0928556689576356
13,L2SGConv,alsnmf,AGGLOMERATIVE_CLUSTERING,3,0.6383233638507013,0.31288596262464535,0.06650929322358144
14,L2SGConv,alsnmf,AGGLOMERATIVE_CLUSTERING,4,0.6461659208010168,0.2726534432780784,0.012572174091186
15,L2SGConv,alsnmf,AGGLOMERATIVE_CLUSTERING,5,0.6183420556021146,0.4191245475339307,0.010932558023335082
16,L2SGConv,alsnmf,AGGLOMERATIVE_CLUSTERING,6,0.6174515811444857,0.5632861855156551,0.007268411505768822
17,L2SGConv,alsnmf,BRICH,2,0.7079252600669861,0.2913898327113513,0.16656878462246633
18,L2SGConv,alsnmf,BRICH,3,0.6391984224319458,0.23265402900515214,0.049329215209912534
19,L2SGConv,alsnmf,BRICH,4,0.6038190126419067,0.3705057970992381,0.039597633862111806
20,L2SGConv,alsnmf,BRICH,5,0.5872823596000671,0.46312287034695043,0.01856229935445674
21,L2SGConv,alsnmf,BRICH,6,0.5722655057907104,0.5321309543288515,0.01182321138331551
22,L2SGConv,alsnmf,DBSCAN,2,0.738108979300306,0.23913027017361888,0.15952127744004063
23,L2SGConv,alsnmf,MEANSHIFT,4,0.7265090951906177,0.008854995445513063,0.005453743624935239
24,L2SGConv,alsnmf,SPECTRAL_CLUSTERING,2,0.7773260092112222,0.11304756914200562,0.12285519277471785
25,L2SGConv,alsnmf,SPECTRAL_CLUSTERING,3,0.6049909962236033,0.7149462175970878,0.0335271224413236
