,Model_Name,Enocding_Type,Clustering_Algorithm,Clusters,Silhouette_Score,Survival_Pval,Cluster_score
6,L3SGConv,nmf,SPECTRAL_CLUSTERING,3,0.0,0.4470435037370588,0.0036381047536149257
7,L3SGConv,nmf,SPECTRAL_CLUSTERING,4,0.0,0.3626803400885455,0.004290870681567875
8,L3SGConv,nmf,SPECTRAL_CLUSTERING,5,0.0,0.6890174914064323,0.002890987409833635
9,L3SGConv,nmf,SPECTRAL_CLUSTERING,6,0.0,0.7326380635957552,0.0024914783492810716
0,L3SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,2,0.0,0.7298415681125254,0.003968190981095538
1,L3SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,3,0.0,0.7723589479841588,0.0019880398246692587
2,L3SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,4,0.0,0.8945734913691241,0.0013262386694831412
3,L3SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,5,0.0,0.8924419035249879,0.0009950088422850559
4,L3SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,6,0.0,0.9265614110162275,0.0007961654600121043
5,L3SGConv,pnmf,SPECTRAL_CLUSTERING,2,0.0,0.08359455382137866,0.007904636434342312
6,L3SGConv,pnmf,SPECTRAL_CLUSTERING,3,0.0,0.50285926596511,0.02068825193460097
7,L3SGConv,pnmf,SPECTRAL_CLUSTERING,4,0.0,0.026241267594005233,0.014249227533301595
8,L3SGConv,pnmf,SPECTRAL_CLUSTERING,5,0.0,0.525463306223952,0.003155034182394143
9,L3SGConv,pnmf,SPECTRAL_CLUSTERING,6,0.0,0.9078228059447884,0.0019525808345220485
0,L3SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,2,0.0,0.7298415681125254,0.003968190981095538
1,L3SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,3,0.0,0.7723589479841588,0.0019880398246692587
2,L3SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,4,0.0,0.8945734913691241,0.0013262386694831412
3,L3SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,5,0.0,0.8924419035249879,0.0009950088422850559
4,L3SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,6,0.0,0.9265614110162275,0.0007961654600121043
5,L3SGConv,gnmf,SPECTRAL_CLUSTERING,2,0.0,0.6562869149816044,0.023332962968841763
6,L3SGConv,gnmf,SPECTRAL_CLUSTERING,3,0.0,0.888614825330937,0.00995658300371226
7,L3SGConv,gnmf,SPECTRAL_CLUSTERING,4,0.0,0.8299240487046508,0.0019527434815194665
8,L3SGConv,gnmf,SPECTRAL_CLUSTERING,5,0.0,0.7750808797362239,0.002618232828123317
9,L3SGConv,gnmf,SPECTRAL_CLUSTERING,6,0.0,0.9715539033150621,0.002607698174595621
0,L2SGConv,final,KMEANS,2,0.7868428687323591,0.32104582797483205,0.04190409676036888
1,L2SGConv,final,KMEANS,3,0.6309378807032714,0.27631105785712695,0.014397753913017074
2,L2SGConv,final,KMEANS,4,0.5162467970676425,0.24935306666763363,0.012638407897201739
3,L2SGConv,final,KMEANS,5,0.5579871800972892,0.11141986766672714,0.007802281884759919
4,L2SGConv,final,KMEANS,6,0.4493501185726413,0.14924495517448053,0.007329085102414155
5,L2SGConv,final,PAM,2,0.7942728400230408,0.37423938672539714,0.05266583070109998
6,L2SGConv,final,PAM,3,0.6673299074172974,0.6495791894952714,0.03745417063057241
7,L2SGConv,final,PAM,4,0.5596784353256226,0.6064129951371593,0.02586549588784551
8,L2SGConv,final,PAM,5,0.5485782623291016,0.7450552110398665,0.016646841724423024
9,L2SGConv,final,PAM,6,0.5700045228004456,0.06797246114275564,0.003905137652357884
10,L2SGConv,final,COMMONNN,2,-0.30100976360272846,0.2844386302446752,0.05968159235567689
11,L2SGConv,final,AGGLOMERATIVE_CLUSTERING,2,0.8482997984321946,0.16096808073039753,0.015682290757289566
12,L2SGConv,final,AGGLOMERATIVE_CLUSTERING,3,0.6033572702592446,0.33398835357152146,0.014603963566954049
13,L2SGConv,final,AGGLOMERATIVE_CLUSTERING,4,0.587766364285157,0.5247663760563326,0.009528510665125866
14,L2SGConv,final,AGGLOMERATIVE_CLUSTERING,5,0.5720771160285247,0.1357544189026915,0.0076159608780114905
15,L2SGConv,final,AGGLOMERATIVE_CLUSTERING,6,0.41657576622809367,0.19960996113399737,0.00736544825349504
16,L2SGConv,final,BRICH,2,0.811193585395813,0.36470005310827613,0.045523086935128014
17,L2SGConv,final,BRICH,3,0.754664957523346,0.36321483187018944,0.010506937766176673
18,L2SGConv,final,BRICH,4,0.6891689896583557,0.5238610449560035,0.009923320793557759
19,L2SGConv,final,BRICH,5,0.6727988123893738,0.18732549372402804,0.004919701036571849
20,L2SGConv,final,BRICH,6,0.6245704293251038,0.14672005204297928,0.00452375428363773
21,L2SGConv,final,DBSCAN,2,-0.244312966740343,0.54650628033637,0.08647481786003396
22,L2SGConv,final,MEANSHIFT,17,0.4952046455490918,0.006454142907348172,0.00036532677958121953
23,L2SGConv,final,SPECTRAL_CLUSTERING,2,0.8531957541982794,0.0035138969588393116,0.007904636434342312
24,L2SGConv,final,SPECTRAL_CLUSTERING,3,0.8257440933457972,0.013031140825986609,0.003967998971854517
25,L2SGConv,final,SPECTRAL_CLUSTERING,4,0.7239878017241458,0.02751456665619031,0.003176792420147139
26,L2SGConv,final,SPECTRAL_CLUSTERING,5,0.6083749887265852,0.011413106397309424,0.0031344124426508383
27,L2SGConv,final,SPECTRAL_CLUSTERING,6,0.626606819354049,0.017434819914406614,0.0017164757601990104
28,L2SGConv,final,GAUSSIAN_MIXTURE,2,0.7000861463541822,0.14743817686326677,0.1021888541451723
29,L2SGConv,final,GAUSSIAN_MIXTURE,3,0.617483218806229,0.7495508555464026,0.01772774673119602
30,L2SGConv,final,GAUSSIAN_MIXTURE,4,0.5232208595508533,0.2520765414803788,0.012545180378448281
31,L2SGConv,final,GAUSSIAN_MIXTURE,5,0.44151862314352014,0.6818181358538971,0.008971885307996958
32,L2SGConv,final,GAUSSIAN_MIXTURE,6,0.5243891126787399,0.021244355925034097,0.003346411954735122
0,L2SGConv,alsnmf,KMEANS,2,0.7980254031008559,0.36470005310827613,0.045523086935128014
1,L2SGConv,alsnmf,KMEANS,3,0.7239161357228119,0.9071564627210718,0.0295227847733155
2,L2SGConv,alsnmf,KMEANS,4,0.7208370642840977,0.5602348213367729,0.009961977620876515
3,L2SGConv,alsnmf,KMEANS,5,0.630804602179959,0.6380256542018699,0.009377574060936901
4,L2SGConv,alsnmf,KMEANS,6,0.6157301613964274,0.5391819603257229,0.007646438207717311
5,L2SGConv,alsnmf,PAM,2,0.695155143737793,0.5508136018662662,0.19380644751670606
6,L2SGConv,alsnmf,PAM,3,0.6134880781173706,0.4447893300497132,0.10046262133851988
7,L2SGConv,alsnmf,PAM,4,0.6167292594909668,0.790533114112185,0.04267443956589451
8,L2SGConv,alsnmf,PAM,5,0.6048575639724731,0.8564560574516863,0.026271681702082217
9,L2SGConv,alsnmf,PAM,6,0.5542016625404358,0.7550317399873696,0.016029484405397833
10,L2SGConv,alsnmf,COMMONNN,13,0.2027388017810376,0.36245527029894675,0.0010101600407212566
11,L2SGConv,alsnmf,AFFINITY_PROPAGATION,12,0.5878156423568726,0.03954662943457514,0.0034656249079407613
12,L2SGConv,alsnmf,AGGLOMERATIVE_CLUSTERING,2,0.7182127646912116,0.39244713018144095,0.16425136108950653
13,L2SGConv,alsnmf,AGGLOMERATIVE_CLUSTERING,3,0.7201664264329852,0.687319007795931,0.028581714130900708
14,L2SGConv,alsnmf,AGGLOMERATIVE_CLUSTERING,4,0.5990292844319349,0.5296093386096414,0.025628916257743155
15,L2SGConv,alsnmf,AGGLOMERATIVE_CLUSTERING,5,0.600380460531798,0.021481212586276707,0.0057975490858474315
16,L2SGConv,alsnmf,AGGLOMERATIVE_CLUSTERING,6,0.5816010721657439,0.040992439382657335,0.005198934883305174
17,L2SGConv,alsnmf,BRICH,2,0.6279751658439636,0.6141013713837138,0.11999809526832907
18,L2SGConv,alsnmf,BRICH,3,0.611553966999054,0.22358258854757954,0.0697579855090479
19,L2SGConv,alsnmf,BRICH,4,0.6100679039955139,0.3819587996054665,0.023638511683321903
20,L2SGConv,alsnmf,BRICH,5,0.5408707857131958,0.5161456766072062,0.016816692088732182
21,L2SGConv,alsnmf,BRICH,6,0.5774314999580383,0.21724545068222395,0.015532426787249762
22,L2SGConv,alsnmf,DBSCAN,4,0.4409136184386297,0.7133495617137685,0.01810627266358914
23,L2SGConv,alsnmf,MEANSHIFT,5,0.7096810355210537,0.06678485997934099,0.0034703228271656967
24,L2SGConv,alsnmf,SPECTRAL_CLUSTERING,2,0.7980254031008559,0.36470005310827613,0.045523086935128014
25,L2SGConv,alsnmf,SPECTRAL_CLUSTERING,3,0.6517145069532759,0.5076715943336694,0.030577702708161538
26,L2SGConv,alsnmf,SPECTRAL_CLUSTERING,4,0.5066508609195879,0.9911302746080013,0.02647236687301101
27,L2SGConv,alsnmf,SPECTRAL_CLUSTERING,5,0.36571813020240646,0.9947485879721198,0.0034621051030344525
28,L2SGConv,alsnmf,SPECTRAL_CLUSTERING,6,0.23132673819263963,0.9933604349596259,0.0012716896928820335
29,L2SGConv,alsnmf,GAUSSIAN_MIXTURE,2,0.6698201278743762,0.6823624086586,0.20110791892192187
30,L2SGConv,alsnmf,GAUSSIAN_MIXTURE,3,0.5689594740185789,0.5323032389687294,0.0395468019462281
31,L2SGConv,alsnmf,GAUSSIAN_MIXTURE,4,0.48993925640801045,0.5165404848154185,0.013709208111374724
32,L2SGConv,alsnmf,GAUSSIAN_MIXTURE,5,0.517433950454695,0.6775767262238436,0.009601923194263506
33,L2SGConv,alsnmf,GAUSSIAN_MIXTURE,6,0.5198324684100674,0.6747638195001512,0.007803423347007993
0,L2SGConv,nmf,KMEANS,2,0.8213448774227151,0.32104582797483205,0.04190409676036888
1,L2SGConv,nmf,KMEANS,3,0.704180225673182,0.6884703125535615,0.017637666216074772
2,L2SGConv,nmf,KMEANS,4,0.6492804164737086,0.41362324684364293,0.012615746745710782
3,L2SGConv,nmf,KMEANS,5,0.6517262246308374,0.5919219306318859,0.008561099893608324
4,L2SGConv,nmf,KMEANS,6,0.621086492476803,0.5844800926254023,0.007907577565688053
5,L2SGConv,nmf,PAM,2,0.8652628064155579,0.6330429233995559,0.023332962968841763
6,L2SGConv,nmf,PAM,3,0.6446333527565002,0.3672833065518296,0.01475932121417157
7,L2SGConv,nmf,PAM,4,0.6245598793029785,0.48883882413265367,0.012975602235581666
8,L2SGConv,nmf,PAM,5,0.6096101403236389,0.5933410968981206,0.011500818084357255
9,L2SGConv,nmf,PAM,6,0.6126192212104797,0.31525079729905403,0.004067381619742896
10,L2SGConv,nmf,COMMONNN,3,0.8530877944737663,0.013031140825986609,0.003967998971854517
11,L2SGConv,nmf,AFFINITY_PROPAGATION,2,0.8327146768569946,0.32104582797483205,0.04190409676036888
12,L2SGConv,nmf,AGGLOMERATIVE_CLUSTERING,2,0.7569844876632418,0.17348423585030956,0.10523642481865367
13,L2SGConv,nmf,AGGLOMERATIVE_CLUSTERING,3,0.7337104999771911,0.21997391940832667,0.013598117183774554
14,L2SGConv,nmf,AGGLOMERATIVE_CLUSTERING,4,0.646220060943939,0.3438647583429175,0.012703901375629557
15,L2SGConv,nmf,AGGLOMERATIVE_CLUSTERING,5,0.6577613505519192,0.5002461020124899,0.008465264526805573
16,L2SGConv,nmf,AGGLOMERATIVE_CLUSTERING,6,0.5610311675077434,0.3830642035550528,0.008103072180184991
17,L2SGConv,nmf,BRICH,2,0.8852196335792542,0.16096808073039753,0.015682290757289566
18,L2SGConv,nmf,BRICH,3,0.7402618527412415,0.30106928235386793,0.013724875777787726
19,L2SGConv,nmf,BRICH,4,0.6944783329963684,0.4930013113017966,0.008952099261437212
20,L2SGConv,nmf,BRICH,5,0.6975975632667542,0.05816425347298474,0.0033338262669844643
21,L2SGConv,nmf,BRICH,6,0.6926178932189941,0.07457913836340356,0.0017955518803808726
22,L2SGConv,nmf,DBSCAN,2,0.8723034607783684,0.16096808073039753,0.015682290757289566
23,L2SGConv,nmf,MEANSHIFT,7,0.6170845452887757,0.04889814335096273,0.001477999673231365
24,L2SGConv,nmf,SPECTRAL_CLUSTERING,2,0.7585817634458499,0.14743817686326677,0.1021888541451723
25,L2SGConv,nmf,SPECTRAL_CLUSTERING,3,0.5399887132188906,0.6115491183440385,0.003830024781788405
26,L2SGConv,nmf,SPECTRAL_CLUSTERING,4,0.04060586075693016,0.8052395421225506,0.0019527434815194665
27,L2SGConv,nmf,SPECTRAL_CLUSTERING,5,0.029710661263098,0.215508432023022,0.0013114443775131006
28,L2SGConv,nmf,SPECTRAL_CLUSTERING,6,0.011331430068877223,0.7334380135087276,0.0009860859287371202
29,L2SGConv,nmf,GAUSSIAN_MIXTURE,2,0.7472293619508039,0.4853365570655557,0.1141886636720052
30,L2SGConv,nmf,GAUSSIAN_MIXTURE,3,0.7033330344870165,0.6998204703563765,0.017668918189229665
31,L2SGConv,nmf,GAUSSIAN_MIXTURE,4,0.6592595962567588,0.5547871521561312,0.01116681563428456
32,L2SGConv,nmf,GAUSSIAN_MIXTURE,5,0.6490430326232461,0.5013836071303444,0.008204181633833345
33,L2SGConv,nmf,GAUSSIAN_MIXTURE,6,0.5861940260281577,0.5638181695902824,0.0049256720562728135
0,L2SGConv,fpdnmf,KMEANS,2,0.8144038974826656,0.36470005310827613,0.045523086935128014
1,L2SGConv,fpdnmf,KMEANS,3,0.7217311268626218,0.7655793857209595,0.02914444499612209
2,L2SGConv,fpdnmf,KMEANS,4,0.7136225533470122,0.5602348213367729,0.009961977620876515
3,L2SGConv,fpdnmf,KMEANS,5,0.6164595272123707,0.6588246662676709,0.009383405677760354
4,L2SGConv,fpdnmf,KMEANS,6,0.6123167865240647,0.4926461620637894,0.007654530651806198
5,L2SGConv,fpdnmf,PAM,2,0.5820204615592957,0.2564460674429768,0.22523452008698275
6,L2SGConv,fpdnmf,PAM,3,0.5758953094482422,0.40197356944320967,0.10391891008243079
7,L2SGConv,fpdnmf,PAM,4,0.5894596576690674,0.19825220647343209,0.010689206444880731
8,L2SGConv,fpdnmf,PAM,5,0.5552778244018555,0.3544397394756215,0.00998685589983605
9,L2SGConv,fpdnmf,PAM,6,0.5347303152084351,0.4482446209146591,0.008787750127898277
10,L2SGConv,fpdnmf,COMMONNN,19,-0.025105429412777602,0.15462982185138857,0.0006154147211214128
11,L2SGConv,fpdnmf,AFFINITY_PROPAGATION,9,0.5713071227073669,0.17758881761016504,0.00735610856183162
12,L2SGConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,2,0.8144038974826656,0.36470005310827613,0.045523086935128014
13,L2SGConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,3,0.7053508567607717,0.6577461762193146,0.037034323808021095
14,L2SGConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,4,0.7080788494104827,0.6873454571110639,0.010852760628324607
15,L2SGConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,5,0.6599631599655602,0.5462140102033768,0.009214680831387854
16,L2SGConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,6,0.5717421692471871,0.6530724236854994,0.008703806361031815
17,L2SGConv,fpdnmf,BRICH,2,0.5486872792243958,0.4045789443851586,0.15218806050697609
18,L2SGConv,fpdnmf,BRICH,3,0.5256961584091187,0.631759560274952,0.08629150943882347
19,L2SGConv,fpdnmf,BRICH,4,0.5392500162124634,0.4695830364079444,0.013362658234814214
20,L2SGConv,fpdnmf,BRICH,5,0.5131168961524963,0.3278220402027411,0.012291659521374476
21,L2SGConv,fpdnmf,BRICH,6,0.49088528752326965,0.1549922945364908,0.009879822897161841
22,L2SGConv,fpdnmf,DBSCAN,4,0.19341925665571177,0.3174807825065045,0.021073205330109708
23,L2SGConv,fpdnmf,MEANSHIFT,6,0.6887322328450391,0.029765898228269434,0.0027958652318684782
24,L2SGConv,fpdnmf,SPECTRAL_CLUSTERING,2,0.8468272085760576,0.0035138969588393116,0.007904636434342312
25,L2SGConv,fpdnmf,SPECTRAL_CLUSTERING,3,0.8172924220454402,0.013031140825986609,0.003967998971854517
26,L2SGConv,fpdnmf,SPECTRAL_CLUSTERING,4,0.7783331425394766,0.02585743675792752,0.0033086596647042576
27,L2SGConv,fpdnmf,SPECTRAL_CLUSTERING,5,0.7218533027938374,0.04041646804991298,0.0032436095168723797
28,L2SGConv,fpdnmf,SPECTRAL_CLUSTERING,6,0.5882976662340964,0.06499944844964153,0.0031974250702276586
29,L2SGConv,fpdnmf,GAUSSIAN_MIXTURE,2,0.6581462772235652,0.6823624086586,0.20110791892192187
30,L2SGConv,fpdnmf,GAUSSIAN_MIXTURE,3,0.5578193399802621,0.5835648032057117,0.03956963876257977
31,L2SGConv,fpdnmf,GAUSSIAN_MIXTURE,4,0.5165350570600606,0.9622877541584345,0.028601983312840643
32,L2SGConv,fpdnmf,GAUSSIAN_MIXTURE,5,0.5006989043759981,0.8994604576556451,0.011410169679437365
33,L2SGConv,fpdnmf,GAUSSIAN_MIXTURE,6,0.5045955709682104,0.07132359237789358,0.004395914085290112
0,L2SGConv,pnmf,KMEANS,2,0.668646815214466,0.5849308663274084,0.10523642481865367
1,L2SGConv,pnmf,KMEANS,3,0.5792266752701686,0.6305651376118653,0.05031615169353025
2,L2SGConv,pnmf,KMEANS,4,0.5828366511335186,0.8215831638916384,0.012667014149400833
3,L2SGConv,pnmf,KMEANS,5,0.5703383164552717,0.7628466524273692,0.004925414767006419
4,L2SGConv,pnmf,KMEANS,6,0.5359841291463862,0.6438269148955829,0.004226939614875244
5,L2SGConv,pnmf,PAM,2,0.8061084747314453,0.8824064610936218,0.0308566530689989
6,L2SGConv,pnmf,PAM,3,0.4409027397632599,0.7054567642590721,0.026528352692387257
7,L2SGConv,pnmf,PAM,4,0.43188169598579407,0.7132685287162465,0.0183043028322609
8,L2SGConv,pnmf,PAM,5,0.4253966808319092,0.8531415681326678,0.00496774221633108
9,L2SGConv,pnmf,PAM,6,0.49119284749031067,0.7993311464583159,0.00474140931519899
10,L2SGConv,pnmf,COMMONNN,24,0.08387933858945638,0.07973800692318439,0.0004606139265870927
11,L2SGConv,pnmf,AFFINITY_PROPAGATION,2,0.8254148364067078,0.29353391132468765,0.023332962968841763
12,L2SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,2,0.668646815214466,0.5849308663274084,0.10523642481865367
13,L2SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,3,0.42636845778189586,0.8129486826093957,0.07736688102362335
14,L2SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,4,0.4464149383381991,0.6866035399012954,0.010254125569217174
15,L2SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,5,0.4780651066941593,0.7493680311366796,0.004482916908643007
16,L2SGConv,pnmf,AGGLOMERATIVE_CLUSTERING,6,0.4738142234277334,0.8402952403240009,0.004287222927530787
17,L2SGConv,pnmf,BRICH,2,0.8254148364067078,0.29353391132468765,0.023332962968841763
18,L2SGConv,pnmf,BRICH,3,0.6283921003341675,0.3735310942338749,0.018999379366954294
19,L2SGConv,pnmf,BRICH,4,0.6222974061965942,0.5228707081457356,0.007335902292469466
20,L2SGConv,pnmf,BRICH,5,0.6258900165557861,0.6905452008531847,0.0035369114751868276
21,L2SGConv,pnmf,BRICH,6,0.6256633996963501,0.8141042591703288,0.0018029413369888697
22,L2SGConv,pnmf,DBSCAN,3,0.25019538718547896,0.46150402956514336,0.033713264364367675
23,L2SGConv,pnmf,MEANSHIFT,7,0.5436604290806633,0.8636878315055777,0.0012675091069613538
24,L2SGConv,pnmf,SPECTRAL_CLUSTERING,2,0.668646815214466,0.5849308663274084,0.10523642481865367
25,L2SGConv,pnmf,SPECTRAL_CLUSTERING,3,0.7626435371585951,0.5411515275630239,0.006782173631057166
26,L2SGConv,pnmf,SPECTRAL_CLUSTERING,4,0.06830403424233919,0.6152213736792569,0.004756380115745387
27,L2SGConv,pnmf,SPECTRAL_CLUSTERING,5,-0.41058690344599114,0.7727231317639174,0.002168028433568307
28,L2SGConv,pnmf,SPECTRAL_CLUSTERING,6,-0.42252369224557773,0.024319520982663566,0.0014039950039658302
29,L2SGConv,pnmf,GAUSSIAN_MIXTURE,2,0.45192937661574134,0.26578120465734656,0.17552102347581786
30,L2SGConv,pnmf,GAUSSIAN_MIXTURE,3,0.23888380459599642,0.4079490179998009,0.06015194619882347
31,L2SGConv,pnmf,GAUSSIAN_MIXTURE,4,0.2234333982584934,0.820454810124091,0.02560971377864733
32,L2SGConv,pnmf,GAUSSIAN_MIXTURE,5,0.132946240800846,0.6776572724155602,0.00606354098830141
33,L2SGConv,pnmf,GAUSSIAN_MIXTURE,6,0.1534693928339354,0.7620970426267455,0.0048394739359140775
0,L2SGConv,gnmf,KMEANS,2,0.48436775072983457,0.6063844300903126,0.2456786400215869
1,L2SGConv,gnmf,KMEANS,3,0.5996809097684646,0.5310097221994232,0.07894286375978814
2,L2SGConv,gnmf,KMEANS,4,0.5537508734514642,0.7422528713200599,0.0491601366623424
3,L2SGConv,gnmf,KMEANS,5,0.5567419450207426,0.42645010947092765,0.020955707481527294
4,L2SGConv,gnmf,KMEANS,6,0.5581691988596144,0.39548036145480875,0.015536759071280966
5,L2SGConv,gnmf,PAM,2,0.5248696208000183,0.810996088889397,0.16885446262757736
6,L2SGConv,gnmf,PAM,3,0.5640407204627991,0.7021886994461198,0.08522784921434803
7,L2SGConv,gnmf,PAM,4,0.5486918687820435,0.6029539216508779,0.02649903843088568
8,L2SGConv,gnmf,PAM,5,0.5345202684402466,0.7661855937753073,0.022813905165528624
9,L2SGConv,gnmf,PAM,6,0.4773600399494171,0.4855108019390705,0.018655467755236615
10,L2SGConv,gnmf,COMMONNN,36,0.13823924746396593,0.9881752918007394,0.0003385856779189687
11,L2SGConv,gnmf,AFFINITY_PROPAGATION,11,0.543349027633667,0.44569743634579817,0.006097451349835314
12,L2SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,2,0.535095501621456,0.6730345382580063,0.1546642116791797
13,L2SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,3,0.5881884243106448,0.7751590369102549,0.07992117551300175
14,L2SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,4,0.5056897763020112,0.9070290373922097,0.05650372124308477
15,L2SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,5,0.5319041322791062,0.8942803574638023,0.021370457948146494
16,L2SGConv,gnmf,AGGLOMERATIVE_CLUSTERING,6,0.5324470497908196,0.8193959159058732,0.013132089994557065
17,L2SGConv,gnmf,BRICH,2,0.47935399413108826,0.4120172317987554,0.15710861732353457
18,L2SGConv,gnmf,BRICH,3,0.5757670998573303,0.680451926510508,0.0841366926659559
19,L2SGConv,gnmf,BRICH,4,0.5687056183815002,0.6500554814993547,0.024433831029645452
20,L2SGConv,gnmf,BRICH,5,0.5606168508529663,0.7246769315964747,0.014292186470997606
21,L2SGConv,gnmf,BRICH,6,0.5256087779998779,0.11570487774573214,0.0102923048203976
22,L2SGConv,gnmf,DBSCAN,5,-0.07508439810563074,0.9011980741274765,0.01537251815480706
23,L2SGConv,gnmf,MEANSHIFT,2,0.5555930950281871,0.2105874993523566,0.09599847621466327
24,L2SGConv,gnmf,SPECTRAL_CLUSTERING,2,0.48497651862482166,0.6043523003071614,0.24513896604815796
25,L2SGConv,gnmf,SPECTRAL_CLUSTERING,3,0.5669183573856098,0.5028007575030105,0.055612034620140124
26,L2SGConv,gnmf,SPECTRAL_CLUSTERING,4,0.11695730447653772,0.6137326078876644,0.03342537280840098
27,L2SGConv,gnmf,SPECTRAL_CLUSTERING,5,0.2502312589674505,0.8031003160389261,0.022053798875817817
28,L2SGConv,gnmf,SPECTRAL_CLUSTERING,6,0.11048592283066284,0.8473594778348857,0.003374354396200517
29,L2SGConv,gnmf,GAUSSIAN_MIXTURE,2,0.11272909935676409,0.4853365570655557,0.1141886636720052
30,L2SGConv,gnmf,GAUSSIAN_MIXTURE,3,-0.049884439560480456,0.6603474660269176,0.036919665682884725
31,L2SGConv,gnmf,GAUSSIAN_MIXTURE,4,-0.2127965417966164,0.6444348751543088,0.01770217200680028
32,L2SGConv,gnmf,GAUSSIAN_MIXTURE,5,-0.16938141001844548,0.8141562379179422,0.010947638383398732
33,L2SGConv,gnmf,GAUSSIAN_MIXTURE,6,0.009093612923556623,0.634712774966623,0.012631760724214847
0,L3MFConv,final,KMEANS,2,0.4495514079637712,0.715740176792601,0.19190171584578022
1,L3MFConv,final,KMEANS,3,0.33445580155342347,0.32431995169747607,0.07812040807082571
2,L3MFConv,final,KMEANS,4,0.3316792427735602,0.5080407119858292,0.047399089217615334
